,위도,경도,시간,거리
540,35.6315388,129.3556591,21 mins,2.6 km
541,35.6616782,129.3407175,25 mins,4.4 km
542,35.6334725,129.3326834,43 mins,4.4 km
543,35.64746,129.3483283,23 mins,2.7 km
544,35.6447045,129.3511737,11 mins,0.8 km
545,35.532676,129.3912879,1 hour 2 mins,15.3 km
546,35.6434048,129.3584744,12 mins,0.7 km
547,35.6368957,129.3622757,15 mins,1.0 km
548,35.5941496,129.3660327,47 mins,6.8 km
549,35.6017844,129.3652684,48 mins,6.6 km
550,35.6434048,129.3584744,12 mins,0.7 km
551,35.6351202,129.3636455,19 mins,1.3 km
552,35.5553589,129.3546355,1 hour 19 mins,11.9 km
553,35.5853244,129.3687926,41 mins,8.1 km
554,35.6380599,129.43535,1 hour 41 mins,22.0 km
555,35.5521401,129.3575084,1 hour 14 mins,12.0 km
556,35.552023,129.3572416,1 hour 14 mins,12.0 km
557,35.591589,129.3691343,44 mins,8.0 km
558,35.4794895,129.4093678,1 hour 35 mins,27.7 km
559,35.6345914,129.333092,43 mins,4.4 km
560,35.6331408,129.334248,41 mins,4.2 km
561,35.5606888,129.375971,49 mins,12.0 km
562,35.5606888,129.375971,49 mins,12.0 km
563,35.645495,129.3464908,16 mins,1.1 km
564,35.5940446,129.3663411,46 mins,6.8 km
565,35.6310372,129.3386228,29 mins,2.8 km
566,35.6244588,129.4368984,1 hour 37 mins,20.4 km
567,35.6339718,129.332752,43 mins,4.4 km
568,35.632014,129.4378682,1 hour 37 mins,21.0 km
569,35.6302517,129.33987,28 mins,2.7 km
570,35.6302517,129.33987,28 mins,2.7 km
571,35.6423714,129.3533512,11 mins,0.4 km
572,35.6310938,129.3484893,17 mins,2.4 km
573,35.587813,129.3653021,37 mins,7.6 km
574,35.5483339,129.3837879,54 mins,13.5 km
575,35.632014,129.4378682,1 hour 37 mins,21.0 km
576,35.6418752,129.3615052,13 mins,0.9 km
577,35.6315388,129.3556591,21 mins,2.6 km
578,35.64511,129.3516066,16 mins,0.8 km
579,35.6332383,129.33458,40 mins,4.2 km
580,35.6447045,129.3511737,11 mins,0.8 km
581,35.5245062,129.4004827,1 hour 2 mins,16.7 km
582,35.6447045,129.3511737,11 mins,0.8 km
583,35.653254,129.3503323,19 mins,3.8 km
584,35.5887157,129.3670459,38 mins,7.7 km
585,35.6447045,129.3511737,11 mins,0.8 km
586,35.6292362,129.3568177,24 mins,3.2 km
587,35.5900835,129.3672222,40 mins,7.8 km
588,35.6310938,129.3484893,17 mins,2.4 km
589,35.64031910000001,129.3494383,11 mins,1.1 km
590,35.6622902,129.3438765,34 mins,4.4 km
591,35.6294983,129.3547022,20 mins,2.6 km
592,35.6447045,129.3511737,11 mins,0.8 km
593,35.6305292,129.3507352,15 mins,2.3 km
594,35.6310709,129.3500716,15 mins,2.3 km
595,35.6244588,129.4368984,1 hour 37 mins,20.4 km
596,35.5933095,129.3655351,48 mins,6.8 km
597,35.5879019,129.3700797,42 mins,8.0 km
598,35.589762,129.3657895,39 mins,7.7 km
599,35.5932129,129.3658074,47 mins,6.8 km
600,35.5853303,129.3637706,40 mins,8.0 km
601,35.5917564,129.369222,44 mins,8.1 km
602,35.598306,129.3661587,41 mins,7.8 km
603,35.5907021,129.3650366,41 mins,7.8 km
604,35.5879019,129.3700797,42 mins,8.0 km
605,35.5905408,129.3652672,40 mins,7.8 km
606,35.5879243,129.3656885,36 mins,7.6 km
607,35.589816,129.359309,37 mins,7.2 km
608,35.6310709,129.3500716,15 mins,2.3 km
609,35.5554428957767,129.35223431598,1 hour 18 mins,12.5 km
610,35.6549492414881,129.351948440206,22 mins,3.9 km
611,35.5588636906695,129.359956036062,1 hour 12 mins,11.1 km
612,35.6278276589671,129.35251305638,17 mins,2.8 km
613,35.58139767107224,129.3659921769339,41 mins,8.8 km
614,35.6305004836649,129.358299562134,25 mins,2.9 km
615,35.5580190740817,129.353615182305,1 hour 21 mins,12.0 km
616,35.66389922598692,129.34099751718497,28 mins,4.9 km
617,35.5905093160268,129.370195185154,44 mins,8.0 km
618,35.63207578487899,129.43612079147348,1 hour 38 mins,21.0 km
619,35.5371775829702,129.388661209682,59 mins,14.8 km
620,35.58793824487187,129.36462163316537,37 mins,7.6 km
621,35.6265180505641,129.43795620186933,1 hour 37 mins,20.3 km
622,35.6400939124615,129.357239333206,10 mins,0.5 km
623,35.5848939131837,129.36634987894,38 mins,7.9 km
624,35.6237928666249,129.363276021025,29 mins,4.1 km
625,35.62619872075588,129.36079201420296,27 mins,3.8 km
626,35.6434419656399,129.354856281312,10 mins,0.4 km
627,35.5971465058542,129.370556439063,50 mins,7.0 km
628,35.540322378935,129.389654073229,1 hour 1 min,14.9 km
629,35.6435646512911,129.349499607653,11 mins,0.8 km
630,35.5832916467651,129.368102830106,42 mins,8.2 km
631,35.65276540579004,129.34777980996054,20 mins,3.6 km
632,35.5835423895316,129.36946471937,43 mins,8.2 km
633,35.591334389961,129.363238955746,43 mins,8.0 km
634,35.625555415741,129.354808154936,19 mins,3.3 km
635,35.642072287426,129.348865349157,12 mins,1.2 km
636,35.58265411856403,129.36110423921576,42 mins,8.6 km
637,35.529857395750625,129.39502247218618,1 hour 2 mins,15.8 km
638,35.63396291217204,129.43521125243674,1 hour 41 mins,21.2 km
639,35.645732655562,129.358433856283,17 mins,0.9 km
640,35.6312167813887,129.353742569566,18 mins,2.5 km
641,35.6392648701429,129.323500823547,52 mins,5.3 km
642,35.58790869478,129.370114081249,43 mins,8.0 km
643,35.6289384076471,129.356165566798,23 mins,3.2 km
644,35.5283131300512,129.397282464004,1 hour 1 min,16.1 km
645,35.64050722404975,129.3509862910494,13 mins,1.3 km
646,35.59844727863141,129.36864984039562,44 mins,7.9 km
647,35.6502736165612,129.348124144677,22 mins,3.3 km
648,35.6415006526148,129.332758222378,33 mins,2.7 km
649,35.6640035389034,129.337670504738,28 mins,4.9 km
650,35.5921855956857,129.360634110514,37 mins,6.7 km
651,35.6327873329883,129.352680525028,17 mins,2.4 km
652,35.6548679547509,129.350943622011,20 mins,3.6 km
653,35.6447598141812,129.329822889974,44 mins,3.0 km
