,위도,경도,시간,거리
311,35.141344,128.7050323,24 mins,0.6 km
312,35.1306524,128.7040921,28 mins,1.9 km
313,35.0970936,128.80467,56 mins,19.6 km
314,35.1561899,128.6999795,29 mins,2.6 km
315,35.1291471,128.709325,13 mins,2.1 km
316,35.1476692,128.7083625,22 mins,1.1 km
317,35.1016481,128.8101827,51 mins,19.7 km
318,35.1539229,128.7093118,28 mins,2.0 km
319,35.1404519,128.7100437,24 mins,0.6 km
320,35.1559563,128.7055676,26 mins,2.0 km
321,35.1305351,128.7065666,14 mins,2.2 km
322,35.1558303,128.7053237,26 mins,2.0 km
323,35.1421952,128.7053182,22 mins,0.6 km
324,35.1284577,128.7398399,53 mins,9.1 km
325,35.1571784,128.6938599,32 mins,3.3 km
326,35.1384723,128.7033127,12 mins,0.9 km
327,35.1384723,128.7033127,12 mins,0.9 km
